"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V640","2020-03-17 15:00:00","35.000","274.000","3.200","24.700","0.530","1012.900","","0.000","-99.000","-99.000","-99.000","25.200","","16.700",""
"C0AH80","2020-03-17 15:00:00","68.000","302.000","1.700","22.400","0.650","1008.800","","0.000","-99.000","-99.000","-99.000","25.900","","15.500",""
"C0K250","2020-03-17 15:00:00","12.000","319.000","0.700","25.400","0.580","1016.100","","0.000","-99.000","-99.000","-99.000","27.600","","14.700",""
"C0R840","2020-03-17 15:00:00","536.000","63.000","2.300","19.600","-99.000","956.700","","0.000","-99.000","-99.000","-99.000","21.200","","13.200",""
"C0I410","2020-03-17 15:00:00","180.000","312.000","3.100","25.300","0.480","995.800","","0.000","-99.000","-99.000","-99.000","27.100","","16.300",""
"C0M410","2020-03-17 15:00:00","245.000","331.000","2.100","25.300","0.420","984.300","","0.000","-99.000","-99.000","-99.000","28.900","","15.200",""
"C0G810","2020-03-17 15:00:00","26.000","326.000","2.800","25.000","0.580","1013.600","","0.000","-99.000","-99.000","-99.000","26.900","","18.200",""
"C0U650","2020-03-17 15:00:00","442.000","92.000","1.900","21.700","0.600","967.300","","0.000","-99.000","-99.000","-99.000","22.300","","13.500",""
"C0D660","2020-03-17 15:00:00","65.000","317.000","1.600","20.300","0.720","1010.800","","0.000","-99.000","-99.000","-99.000","22.800","","17.900",""
"C0E540","2020-03-17 15:00:00","32.000","321.000","1.400","21.200","0.730","1015.200","","0.000","-99.000","-99.000","-99.000","24.500","","15.700",""
"C0W170","2020-03-17 15:00:00","42.000","357.000","2.500","15.400","0.630","1012.400","","0.000","-99.000","-99.000","-99.000","15.900","","13.300",""
"C0Z150","2020-03-17 15:00:00","27.000","150.000","3.900","22.000","0.620","1015.600","","0.000","-99.000","-99.000","-99.000","22.600","","13.400",""
"C0S840","2020-03-17 15:00:00","22.000","69.000","1.700","23.900","0.580","1017.200","","0.000","-99.000","-99.000","-99.000","24.500","","15.100",""
"C0H9A0","2020-03-17 15:00:00","1595.000","100.000","1.200","18.200","0.550","848.200","","0.000","-99.000","-99.000","-99.000","20.500","","8.600",""
"C0X290","2020-03-17 15:00:00","10.000","318.000","3.200","24.200","0.510","1015.900","","0.000","-99.000","-99.000","-99.000","25.600","","18.400",""
"C0E830","2020-03-17 15:00:00","37.000","342.000","2.500","20.200","0.730","1013.700","","0.000","-99.000","-99.000","-99.000","22.200","","18.200",""
"C0K330","2020-03-17 15:00:00","38.000","322.000","3.000","24.900","0.540","1012.400","","0.000","-99.000","-99.000","-99.000","27.300","","17.400",""
"C0M660","2020-03-17 15:00:00","40.000","318.000","4.600","24.500","0.590","1012.900","","0.000","-99.000","-99.000","-99.000","26.300","","17.000",""
"C0D580","2020-03-17 15:00:00","120.000","0.000","0.000","19.900","0.770","1004.400","","0.000","-99.000","-99.000","-99.000","22.900","","14.800",""
"C0R640","2020-03-17 15:00:00","21.000","264.000","3.400","25.100","0.460","1015.400","","0.000","-99.000","-99.000","-99.000","25.400","","19.100",""
"C0G830","2020-03-17 15:00:00","27.000","332.000","5.000","23.500","0.690","1012.900","","0.000","-99.000","-99.000","-99.000","25.800","","17.700",""
"C0A550","2020-03-17 15:00:00","422.000","0.000","0.000","19.400","0.790","970.200","","0.000","-99.000","-99.000","-99.000","23.100","","13.500",""
"C0G750","2020-03-17 15:00:00","31.000","322.000","2.400","23.900","0.620","1014.800","","-99.000","-99.000","-99.000","-99.000","26.200","","17.200",""
"C0Z270","2020-03-17 15:00:00","343.000","82.000","1.300","20.600","0.630","979.200","","0.000","-99.000","-99.000","-99.000","20.700","","13.000",""
"C0UA30","2020-03-17 15:00:00","1397.000","97.000","1.600","13.800","0.920","863.300","","0.000","-99.000","-99.000","-99.000","16.500","","7.300",""
"C0I080","2020-03-17 15:00:00","536.000","314.000","0.600","23.400","0.460","958.400","","0.000","-99.000","-99.000","-99.000","25.800","","14.400",""
"C0UA00","2020-03-17 15:00:00","392.000","359.000","0.400","24.000","0.510","973.400","","0.000","-99.000","-99.000","-99.000","24.000","","11.600",""
"C0AD40","2020-03-17 15:00:00","32.000","282.000","1.400","21.900","0.640","1013.700","","0.000","-99.000","-99.000","-99.000","25.700","","15.300",""
"C0G900","2020-03-17 15:00:00","20.000","5.000","5.600","21.600","0.790","1014.500","","0.500","-99.000","-99.000","-99.000","23.800","","19.000",""
"C0S660","2020-03-17 15:00:00","794.000","354.000","1.200","18.000","0.690","929.900","","0.000","6.700","64.000","","19.000","","9.500",""
"C0M640","2020-03-17 15:00:00","155.000","348.000","1.500","25.700","0.420","998.600","","0.000","-99.000","-99.000","-99.000","25.800","","17.000",""
"C0R660","2020-03-17 15:00:00","20.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0UA10","2020-03-17 15:00:00","1711.000","199.000","0.500","14.600","0.810","834.000","","0.000","-99.000","-99.000","-99.000","16.400","","6.800",""
"C0V770","2020-03-17 15:00:00","26.000","304.000","2.000","25.200","0.470","1013.900","","0.000","-99.000","-99.000","-99.000","25.900","","17.700",""
"C0E730","2020-03-17 15:00:00","26.000","327.000","1.400","20.500","0.720","1014.000","","0.000","-99.000","-99.000","-99.000","23.000","","16.900",""
"C0V810","2020-03-17 15:00:00","32.000","296.000","3.300","23.800","0.500","1012.400","","0.000","-99.000","-99.000","-99.000","24.000","","19.200",""
"C0X310","2020-03-17 15:00:00","9.000","302.000","3.900","23.700","0.580","1016.900","","0.000","-99.000","-99.000","-99.000","24.300","","18.100",""
"C0K280","2020-03-17 15:00:00","23.000","283.000","0.600","25.600","0.550","1016.800","","0.000","-99.000","-99.000","-99.000","27.500","","15.900",""
"C0M650","2020-03-17 15:00:00","20.000","293.000","3.100","24.600","0.540","1015.100","","0.000","-99.000","-99.000","-99.000","25.800","","17.000",""
"C0S910","2020-03-17 15:00:00","212.000","83.000","0.600","21.600","0.820","995.200","","0.000","-99.000","-99.000","-99.000","22.500","","18.500",""
"C0D570","2020-03-17 15:00:00","15.000","340.000","1.600","20.700","0.760","1017.000","","0.000","-99.000","-99.000","-99.000","23.800","","15.900",""
"C0M710","2020-03-17 15:00:00","15.000","307.000","3.400","23.600","0.590","1015.600","","0.000","-99.000","-99.000","-99.000","24.600","","18.400",""
"C0V490","2020-03-17 15:00:00","20.000","277.000","3.300","24.100","0.470","1015.000","","0.000","-99.000","-99.000","-99.000","25.500","","20.000",""
"C0E870","2020-03-17 15:00:00","34.000","321.000","1.500","20.700","0.730","1016.200","","0.000","-99.000","-99.000","-99.000","22.700","","16.700",""
"C0M800","2020-03-17 15:00:00","440.000","274.000","2.700","24.300","0.450","966.700","","0.000","-99.000","-99.000","-99.000","25.000","","15.200",""
"C0A570","2020-03-17 15:00:00","360.000","236.000","1.000","21.000","0.610","976.500","","0.000","-99.000","-99.000","-99.000","23.100","","12.200",""
"C0S790","2020-03-17 15:00:00","236.000","91.000","0.500","21.900","0.630","992.700","","0.000","-99.000","-99.000","-99.000","25.800","","14.700",""
"C0D590","2020-03-17 15:00:00","143.000","325.000","0.300","19.100","0.780","1003.000","","0.000","-99.000","-99.000","-99.000","22.700","","16.300",""
"C0U990","2020-03-17 15:00:00","31.000","34.000","3.100","23.400","0.540","1014.700","","0.000","-99.000","-99.000","-99.000","24.100","","15.600",""
"C0M700","2020-03-17 15:00:00","150.000","282.000","1.600","26.400","0.420","1000.100","","0.000","-99.000","-99.000","-99.000","27.100","","15.600",""
"C0A970","2020-03-17 15:00:00","96.000","198.000","6.400","19.800","0.830","1007.700","","0.500","-99.000","-99.000","-99.000","21.700","","16.100",""
"CM0110","2020-03-17 15:00:00","7.000","356.000","3.600","22.400","0.650","1017.200","","-99.000","-99.000","-99.000","-99.000","24.100","","18.000",""
"C0S940","2020-03-17 15:00:00","150.000","186.000","0.800","21.900","0.640","1000.500","","0.000","-99.000","-99.000","-99.000","24.000","","16.900",""
"C0X250","2020-03-17 15:00:00","33.000","296.000","2.200","25.200","0.470","1013.100","","0.000","-99.000","-99.000","-99.000","26.500","","17.400",""
"C0K520","2020-03-17 15:00:00","10.000","310.000","3.100","24.500","0.580","1015.200","","0.000","-99.000","-99.000","-99.000","26.000","","17.900",""
"C0Z200","2020-03-17 15:00:00","153.000","124.000","2.500","21.500","0.990","1001.300","","0.000","-99.000","-99.000","-99.000","22.000","","12.300",""
"C0V740","2020-03-17 15:00:00","60.000","282.000","3.400","26.100","0.380","1010.400","","0.000","-99.000","-99.000","-99.000","27.300","","16.700",""
"C0V790","2020-03-17 15:00:00","410.000","217.000","2.600","24.000","0.420","969.100","","0.000","-99.000","-99.000","-99.000","26.900","","15.800",""
"C0Z250","2020-03-17 15:00:00","1124.000","0.000","0.100","13.800","0.990","893.100","","0.000","-99.000","-99.000","-99.000","16.700","","7.600",""
"C0K440","2020-03-17 15:00:00","35.000","303.000","3.500","23.900","0.610","1013.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.000",""
"C0T900","2020-03-17 15:00:00","160.000","98.000","0.800","22.200","0.550","998.200","","0.000","-99.000","-99.000","-99.000","23.600","","12.400",""
"C0F9V0","2020-03-17 15:00:00","525.000","292.000","4.000","22.200","0.660","958.600","","0.000","-99.000","-99.000","-99.000","24.200","","15.200",""
"C0M850","2020-03-17 15:00:00","695.000","0.000","0.000","24.400","0.460","937.400","","0.000","-99.000","-99.000","-99.000","25.000","","13.800",""
"C0C620","2020-03-17 15:00:00","19.000","305.000","1.000","20.800","0.760","1014.900","","0.000","-99.000","-99.000","-99.000","26.800","","16.400",""
"C0I360","2020-03-17 15:00:00","300.000","264.000","3.200","25.200","0.360","981.200","","0.000","-99.000","-99.000","-99.000","25.600","","16.200",""
"C0M810","2020-03-17 15:00:00","1354.000","317.000","2.300","18.500","0.640","868.400","","0.000","-99.000","-99.000","-99.000","18.800","","9.600",""
"C0AC80","2020-03-17 15:00:00","40.000","99.000","0.600","22.800","0.630","1012.700","","0.000","6.000","104.000","","26.000","","15.600",""
"CM0140","2020-03-17 15:00:00","26.000","198.000","1.200","22.700","0.510","1016.000","","0.000","-99.000","-99.000","-99.000","23.400","","17.100",""
"C0SA20","2020-03-17 15:00:00","857.000","191.000","1.000","16.600","0.790","921.700","","0.000","-99.000","-99.000","-99.000","17.000","","11.000",""
"C0K490","2020-03-17 15:00:00","91.000","317.000","2.400","26.000","0.450","1006.000","","0.000","-99.000","-99.000","-99.000","27.000","","16.500",""
"C0V820","2020-03-17 15:00:00","441.000","212.000","1.900","25.300","0.430","968.300","","0.000","-99.000","-99.000","-99.000","26.200","","15.000",""
"C0S810","2020-03-17 15:00:00","65.000","159.000","1.000","23.400","0.550","1013.300","","0.000","-99.000","-99.000","-99.000","24.300","","14.700",""
"C0R580","2020-03-17 15:00:00","10.000","228.000","2.600","25.000","0.550","1015.400","","0.000","-99.000","-99.000","-99.000","25.500","","16.800",""
"C0Z330","2020-03-17 15:00:00","488.000","107.000","0.900","20.100","0.620","964.300","","0.000","-99.000","-99.000","-99.000","22.500","","11.600",""
"C0E590","2020-03-17 15:00:00","40.000","337.000","2.100","20.100","0.770","1012.900","","0.000","-99.000","-99.000","-99.000","24.200","","15.300",""
"C0D540","2020-03-17 15:00:00","227.000","299.000","0.900","19.900","0.790","992.800","","0.000","-99.000","-99.000","-99.000","25.400","","15.200",""
"C0K420","2020-03-17 15:00:00","42.000","338.000","3.500","23.900","0.570","1012.200","","0.000","-99.000","-99.000","-99.000","26.100","","17.400",""
"C0Z180","2020-03-17 15:00:00","34.000","169.000","1.300","22.100","0.590","1014.100","","0.000","-99.000","-99.000","-99.000","23.800","","14.800",""
"C0AD10","2020-03-17 15:00:00","27.000","258.000","1.500","20.400","0.710","1015.200","","0.000","-99.000","-99.000","-99.000","24.100","","17.600",""
"C0M720","2020-03-17 15:00:00","225.000","298.000","1.900","25.000","0.410","990.700","","0.000","-99.000","-99.000","-99.000","25.300","","16.900",""
"C0Z300","2020-03-17 15:00:00","182.000","178.000","2.700","22.000","0.590","998.100","","0.000","-99.000","-99.000","-99.000","22.900","","11.100",""
"C0G730","2020-03-17 15:00:00","27.000","338.000","3.100","22.800","0.670","1015.100","","0.000","-99.000","-99.000","-99.000","25.700","","17.700",""
"C0V730","2020-03-17 15:00:00","33.000","262.000","2.500","25.600","0.460","1013.600","","0.000","-99.000","-99.000","-99.000","26.300","","18.300",""
"C0SA00","2020-03-17 15:00:00","466.000","111.000","2.000","19.200","0.720","964.700","","0.000","-99.000","-99.000","-99.000","21.100","","12.100",""
"C0S900","2020-03-17 15:00:00","27.000","151.000","3.000","24.200","0.590","1015.700","","0.000","-99.000","-99.000","-99.000","24.200","","17.900",""
"C0V720","2020-03-17 15:00:00","15.000","250.000","1.900","25.800","0.410","1015.300","","0.000","-99.000","-99.000","-99.000","26.300","","18.800",""
"C0UA60","2020-03-17 15:00:00","566.000","184.000","2.200","19.100","0.700","953.100","","0.000","-99.000","-99.000","-99.000","20.200","","12.300",""
"C0C670","2020-03-17 15:00:00","250.000","259.000","1.300","19.700","0.720","989.600","","0.000","-99.000","-99.000","-99.000","23.100","","15.800",""
"C0K550","2020-03-17 15:00:00","15.000","293.000","2.800","25.000","0.510","1015.700","","0.000","-99.000","-99.000","-99.000","25.800","","17.200",""
"C0R350","2020-03-17 15:00:00","35.000","81.000","4.000","24.800","0.580","1013.500","","0.000","-99.000","-99.000","-99.000","25.400","","17.900",""
"C0T9F0","2020-03-17 15:00:00","251.000","157.000","0.400","21.200","0.620","989.300","","0.000","-99.000","-99.000","-99.000","23.500","","14.300",""
"C0D390","2020-03-17 15:00:00","146.000","301.000","0.700","20.600","0.740","999.900","","0.000","-99.000","-99.000","-99.000","24.700","","15.400",""
"C0E430","2020-03-17 15:00:00","258.000","358.000","1.100","19.600","0.800","992.000","","0.000","-99.000","-99.000","-99.000","23.400","","14.800",""
"C0O990","2020-03-17 15:00:00","18.000","282.000","1.600","26.800","0.430","1014.400","","0.000","-99.000","-99.000","-99.000","27.600","","14.700",""
"CM0010","2020-03-17 15:00:00","68.000","358.000","1.200","22.100","0.590","1010.500","","0.000","-99.000","-99.000","-99.000","26.300","","16.500",""
"C0K500","2020-03-17 15:00:00","12.000","311.000","2.400","25.000","0.580","1014.600","","0.000","-99.000","-99.000","-99.000","26.000","","17.300",""
"C0X260","2020-03-17 15:00:00","39.000","299.000","4.300","25.200","0.540","1012.800","","0.000","-99.000","-99.000","-99.000","25.900","","16.900",""
"C0ACA0","2020-03-17 15:00:00","25.000","309.000","0.600","21.500","0.610","1013.800","","0.000","-99.000","-99.000","-99.000","25.200","","18.300",""
"C0X180","2020-03-17 15:00:00","62.000","270.000","2.400","26.000","0.430","1008.300","","0.000","-99.000","-99.000","-99.000","27.000","","16.100",""
"C0F930","2020-03-17 15:00:00","100.000","338.000","1.400","22.900","0.770","1006.200","","0.000","-99.000","-99.000","-99.000","26.400","","17.600",""
"C0I010","2020-03-17 15:00:00","1562.000","291.000","1.600","18.800","0.570","850.500","","0.000","-99.000","-99.000","-99.000","20.000","","8.800",""
"C0R190","2020-03-17 15:00:00","32.000","229.000","2.500","26.500","0.430","1012.200","","0.000","-99.000","-99.000","-99.000","27.200","","15.800",""
"C0E420","2020-03-17 15:00:00","19.000","343.000","1.700","20.200","0.730","1014.400","","0.000","-99.000","-99.000","-99.000","22.400","","16.700",""
"C0I460","2020-03-17 15:00:00","110.000","2.000","3.400","25.600","0.480","1004.500","","0.000","-99.000","-99.000","-99.000","26.600","","16.900",""
"C0A9F0","2020-03-17 15:00:00","35.000","313.000","1.400","22.400","0.600","1014.200","","0.000","-99.000","-99.000","-99.000","26.200","","17.400",""
"C0F9A0","2020-03-17 15:00:00","425.000","325.000","1.600","21.900","0.610","969.100","","0.000","-99.000","-99.000","-99.000","25.800","","16.900",""
"C0M760","2020-03-17 15:00:00","40.000","314.000","2.400","26.100","0.520","1012.400","","0.000","-99.000","-99.000","-99.000","26.600","","17.000",""
"C0AH70","2020-03-17 15:00:00","34.000","304.000","1.500","22.300","0.580","1014.400","","0.000","8.400","266.000","","26.500","","18.400",""
"C0V250","2020-03-17 15:00:00","298.000","302.000","1.300","27.400","0.330","981.800","","0.000","-99.000","-99.000","-99.000","28.400","","14.700",""
"C0U980","2020-03-17 15:00:00","573.000","124.000","1.300","17.800","0.760","953.800","","0.000","-99.000","-99.000","-99.000","21.200","","13.100",""
"C0S740","2020-03-17 15:00:00","289.000","227.000","3.300","21.600","0.620","985.900","","0.000","-99.000","-99.000","-99.000","21.700","","10.800",""
"C0A940","2020-03-17 15:00:00","49.000","120.000","0.500","22.000","0.690","1012.300","","0.000","-99.000","-99.000","-99.000","24.800","","15.700",""
"C0A920","2020-03-17 15:00:00","196.000","267.000","3.200","20.100","0.690","994.500","","0.000","-99.000","-99.000","-99.000","24.000","","17.200",""
"C0T870","2020-03-17 15:00:00","135.000","170.000","0.300","20.900","0.630","1002.200","","0.000","-99.000","-99.000","-99.000","21.900","","10.600",""
